"symbol","mom_z_ts","mom_z_cs","vol_z_ts","vol_z_cs","skew_z_ts","skew_z_cs","ret_1m_z_ts","ret_1m_z_cs","dfp_z_ts","dfp_z_cs"
"BF-B",-1.82731856538596,-1.47767686606474,1.68824933533965,-0.144471407112154,-0.817216466283462,-0.542276992354161,1.01550247824527,0.553360449715261,-2.05566223546488,-2.4421218497821
"BG",-0.549431788123253,-0.446597817799099,-0.322935742857108,-0.216907043737724,-0.43503214862594,-0.21875307913786,0.179143960010215,0.00368490642898131,0.87191965430583,0.555894607144929
"BIIB",-0.5370248752148,-0.753669212316728,-1.53551461987906,-0.537548208121804,-0.459170252502385,0.419427238351508,1.99347412443598,2.09925458379999,-0.33560014033598,-1.05182988224129
"BK",0.894403509649521,1.21033246103798,-1.2227756136802,-0.889116166106371,-0.410529820895739,-0.405433372860498,0.369704390473566,0.211975014595076,1.08570136098494,0.98358625810158
"BKNG",-0.50909341407088,0.0127678759775836,-0.696930034135043,-0.352874462223336,0.306326551069376,-0.14689859674057,-0.565647820980802,-0.730312916011773,-0.669297617905905,-0.0440185762473027
"BKR",0.149541256911013,0.3452317963162,-1.14817240739499,0.411129098269503,-2.01645922606333,-0.991231418827191,0.250206929845261,0.25548156853593,1.18588259036341,0.98358625810158
"BLDR",-1.32785521827873,-1.33492417287982,0.033717445635371,2.10617072774902,0.73156378218937,0.0490057227646726,-0.453474801143175,-0.754352697364179,-1.88409480901886,-2.18883850133572
"BLK",-0.0372988412655999,0.402017279343051,-0.37709508736535,-0.357827097424045,1.55681607070886,0.822838296230779,-0.655064582952828,-0.739415971825567,0.0647963379522424,0.285016871070182
"BMY",-1.34251551548249,-1.00288863067192,1.12407635524902,-0.0306090458450497,-0.534455833036852,-0.992776759928293,0.931675729276623,0.602278299363514,-0.114204076214892,-0.132307856340712
"BR",-0.779042190536179,-0.0527937631126277,-1.12606535735479,-0.975152763100049,0.829145014013953,1.0758726184614,0.309168883825134,0.162095200470531,-0.424251803899645,0.267803253333686
"BRK-B",-0.677694691091552,0.0143426314819367,-0.134325075605898,-0.978334468000215,0.366677026230081,-0.0520057895852173,1.23071823674097,0.708985962224821,0.331450951170841,0.733176926084715
"BRO",-2.27406587391335,-0.669908557619997,1.84233752652977,0.188077567041394,-1.24562177526952,-1.17700323307148,-0.0886599648775881,-0.159250860478255,-3.73430490284354,-1.42189411250771
"BSX",-0.527564522301785,0.155615295797408,-1.04721421499553,-1.04511854789191,0.896779332732153,0.422496760413768,-0.127374200604321,-0.188898706506338,0.0263317285913544,0.610757831158507
"BX",-0.964401196237318,-0.415542910220328,0.179674682087312,0.71645988188309,0.0950926529964086,0.0326009548940018,-0.155404228099521,-0.204575878259406,-0.844545390662822,-0.45956166093292
"BXP",-0.202793171902687,-0.302435669082936,-0.362720105146234,-0.116991438082471,1.33606934469713,2.36580036451241,0.179331175599553,-0.0837264175359046,0.771388074975114,0.497870601387029
"C",1.18148230237394,1.61620630468693,-0.917898109148334,-0.204530406195027,-0.06915437191876,0.0820787765052327,0.179247332688183,0.0904761181879901,1.15050962236175,0.98358625810158
"CAG",-1.66139234403459,-1.25591219626384,-0.567488052894852,-0.861222047172368,0.120792053890232,-0.255950236522642,0.549446464067918,0.208755373788479,-2.2871287527431,-1.80662353027128
"CAH",1.2711010945987,1.35421441480977,-0.377371010358602,-0.0754037762072425,0.447299984869358,0.966551219068463,1.26881661461929,1.1977572325983,0.930783779467803,0.98358625810158
"CAT",0.0421988445772995,0.705821981460728,0.115394768082624,0.350590103580818,0.0974635990486441,-0.0430624608216311,-0.306106363200542,-0.337233921240582,1.14128870480468,0.965737629802345
"CB",-0.742864698640842,-0.189248790954923,-0.770218624290456,-1.11057722514998,-0.0175366337941599,-0.310595299618442,1.03879753731458,0.622701595434759,0.730556940127859,0.874100769351145
"CBOE",-0.0327919819756701,0.415373138662363,-0.81925822508915,-1.02652576204762,0.86310524913054,0.0937050820239377,0.604169952264844,0.376779561541126,1.00924940549549,0.98358625810158
"CBRE",-0.217909857894531,0.336219803213292,0.0121228121660036,0.372618739081103,0.980168026228749,0.897961929681317,0.500751057496689,0.51873542114568,0.871236688675333,0.971299525124189
"CCI",-0.569777310562949,-0.283013497638342,1.12066361847605,0.282105148964808,1.29849284884474,1.68776413967188,0.0871078256858967,-0.146138013517813,-0.303393025717914,-0.304223737577053
"CCL",0.146770985347759,0.310819566458423,-0.251984016007932,2.26180264676736,0.222286802847847,0.415039016535029,-0.719271566074385,-1.7116883658621,0.645324315043098,-0.332461548892066
"CDNS",-0.71776509561955,0.335144755986653,0.500090518717617,0.218850429407377,-0.418502847460394,-0.10970255621902,-1.3458470969726,-1.35851186081099,-1.51124097602332,-0.00990027271936451
"CDW",-1.08523067272406,-0.425338183154133,0.0204413618127191,-0.218338652629667,0.330030718436866,0.12543890514179,-1.45332848646297,-1.51502088196881,-2.8555126217684,-1.91905125894659
"CF",-0.464832960188895,-0.0794687636216776,-2.02316541357343,-0.405291166340571,0.421780772758495,0.58320210764696,-0.599910141271437,-0.961560371163588,0.051598283089721,0.0073358500464327
"CFG",-0.0330133764180619,0.377245191344815,-0.599673543462898,0.521049281728517,0.651173384864003,0.351223787132368,0.461722886484461,0.54307561660769,1.20570849920215,0.98358625810158
"CHD",-1.82375365749303,-0.84904992683986,-1.37965396631256,-1.14809613700153,-0.451306529306138,0.227734832348117,-0.601753103292897,-0.641823011224975,-2.24913551415472,-0.57288834875622
"CHRW",1.62005029367802,1.11812091331275,2.12941059455107,0.397385883394058,0.526231627079548,0.638418132079208,0.279085887884565,0.119462329737583,1.19511332708852,0.98358625810158
"CHTR",-1.05563294204761,-0.964101005152055,1.71128595991561,1.70282225109472,-0.828621103032111,-0.434959954908515,-1.56658116994685,-2.22325747796262,-1.49980371981284,-2.52284391496806
"CI",-1.09940240037871,-0.602713265198155,1.68986952740099,0.633606540785912,-0.815601203108196,-0.916822609401737,1.59168922568838,1.48862513418771,-1.01123673080809,-0.499948215268502
"CINF",-0.434347621271527,-0.0909597759116482,-0.804065759477303,-0.796083839957436,-0.421810119536768,-0.208169839684797,1.02501194550383,0.81742564393243,0.907040411546085,0.98358625810158
"CL",-1.75871377625309,-0.73158538354918,-1.12108230368621,-1.23710726248281,-0.800057501012726,-0.947511225635532,0.832066999050228,0.274738579662024,-2.51974467183387,-0.54850481088993
"CLX",-1.51097780585626,-0.932159974886358,1.23471625352736,0.022630498590654,2.63830202613687,2.35070320982304,-0.680736104453699,-0.837947104728797,-1.71165635814564,-1.28364112389972
"CMCSA",-1.28141799019218,-0.94144019170536,-0.715905964773934,-0.519953292808069,-0.4103177802083,-0.77398102839622,-0.661677492639401,-0.852803501316446,-1.93796964634042,-1.70224364641205
"CME",0.245187957598365,0.575185999771391,-1.21707146689872,-1.36978319197048,1.41437124314426,0.980805773423194,0.872260026544114,0.498558690515077,0.691453482569835,0.86715287873686
"CMG",-1.61567448281415,-1.32007036803289,-0.44522123529938,0.552149493741802,-2.87071995200993,-1.28021068565422,0.742434506950823,0.886808060124541,-2.9242665723288,-2.13301290739263
"CMI",0.0386205001434544,0.488917675740702,-0.477077525215617,-0.352205582445668,-2.09720970369279,-1.24665557197884,1.70571333924523,1.59781121176432,1.07616012775154,0.98358625810158
"CMS",-0.0532593054127003,0.147492671001213,-0.840585814868035,-1.30130650346319,1.462577865262,0.698020105486827,0.49316955820277,0.142941486067881,1.05215090971368,0.98358625810158
"CNC",-1.93540712298985,-1.78965389152193,3.199479449211,2.03562374514159,-3.13767717085368,-3.51208703296567,1.10934366746021,1.19234121521412,-2.37596384213273,-2.45738206215724
"CNP",0.60336955940042,0.668791089803501,-0.73781918863361,-1.15629520113497,0.232107858405673,-0.683991857517538,0.634540720837824,0.381197277986681,0.864115013579264,0.98358625810158
"COF",-0.141942570346274,0.307135073366921,-0.72204354483676,-0.0800169679434498,0.652711113059765,0.289948743521528,-0.170900306364199,-0.307881533667736,0.813708545076743,0.762398303907994
"COO",-2.40565954835341,-1.58190979961394,0.610980036471016,-0.0573438458230331,-0.237327270810523,-0.454652585255563,1.5036049214843,1.22533027627318,-1.46020216131999,-1.0339951691294
"COP",-0.715776853365592,-0.506603102958382,-1.06620066081241,-0.70613627316058,-0.859780072298611,-0.145630196721993,-0.0572234702444315,-0.204757566086182,-0.786362395485564,-0.83078436008666
"COR",0.911278185445662,0.951400038521646,-0.482973983372626,-0.621000366481073,-0.575554695784945,-0.210266341467736,1.16291243418544,0.948291663497839,0.827538736670397,0.98358625810158
"COST",-1.53591294428533,-0.300154129811558,0.132230411517341,-0.583394522531838,1.51208319653487,-0.012371788876259,-0.259800761397922,-0.271352138069834,-1.61795527220722,0.12373298131473
"CPAY",-1.62677644390582,-1.06584438787236,-0.183772339016298,0.18296241733119,1.53244784337994,0.444127582272754,1.45254172117601,1.51094439281707,-0.892252916545515,-0.554962048736549
"CPB",-1.5640125568059,-1.20208479878801,-0.788815127375192,-1.01833710557845,-0.550586676907885,-0.37256677194142,0.196318150890858,-0.147904929595387,-1.51162157792686,-1.4513718804322
"CPRT",-2.06832342204819,-1.06960463505382,0.331428930476016,0.246178541343714,1.03811902351097,1.36463817265244,-1.42325741244367,-1.5506144100469,-2.92047399946022,-1.66145279004595
"CPT",-0.881115550126821,-0.579504491591168,0.0340414903048956,-0.687129545350772,0.960399403910983,0.506247953061751,1.04450468913223,0.615843079839018,0.0550882545750782,0.137020359843721
"CRL",-1.00761127505299,-1.03926864917234,1.79824628726721,1.74613570583752,0.366536641914296,-0.0830353615323495,-0.231165864981506,-0.445380072089902,-0.606888493503451,-1.36924464873642
"CRM",-1.74213579777456,-1.13609574296647,-0.0689444669089289,0.413691518778643,-0.00398862614528225,0.732073039549754,-1.41878665927899,-1.83037850160446,-1.12967920007759,-1.22821942567519
"CSCO",0.396107595777156,0.60472084482068,-1.46476064727918,-1.12066208704018,-0.539343357040516,-0.273394295295445,0.587334977996421,0.395122313014102,1.0879549623618,0.98358625810158
"CSGP",-0.550410771722092,-0.0275559205853553,1.8687290549517,0.418721144154482,-0.655172988522474,-0.038357597909337,-0.168991105954833,-0.3045589895917,-1.82281222529059,-0.993167911583405
"CSX",-0.694488360663975,-0.200678063768794,-0.99213815545512,-0.433251418834176,-0.389773388542249,-0.447205347285739,-0.403794092818472,-0.498342605381793,0.559847713630658,0.687295338063761
"CTAS",-1.87784419346472,-0.427064609472617,-0.141855410478133,-0.317658453449684,-0.98394164749824,-2.15697336645152,-0.0552841415777554,-0.0703160512493067,-2.09452368521029,-0.218954169402177
"CTRA",-0.630144067999926,-0.526353586927059,-1.20186381384335,-0.685837420437352,-0.189742751091159,0.125015732276641,1.41750684715352,1.61581129240995,1.15707373198305,0.664797651007604
"CTSH",-1.216067228901,-0.813974521373291,-0.555677256462733,-0.462903533711588,-0.0622498801631826,-0.0870060357824745,0.883861286086362,0.642209598792159,0.746906301879441,0.601665733856375
"CVS",1.50694039043511,1.06189839482676,2.25852272553917,1.29155263382508,-0.568214420905248,0.0144138771960345,0.294378115312672,0.0740262316479579,1.4134703027212,0.98358625810158
"CVX",-0.485290343325174,-0.167433582821133,-0.751574833366681,-0.611606970322112,-2.38731060243582,-2.71971574207987,-0.535445023070658,-0.716596938572985,0.324254959495995,0.536494673742481
"D",0.362828913022074,0.158287037091692,-0.241702255717441,-0.977845920292408,-0.503679724893452,-0.490514994670146,1.22063486613619,0.623291736137591,0.952176870012968,0.98358625810158
"DAL",-0.623499828975014,-0.569880087930856,0.114678683473447,1.22877405370164,-1.07838743692051,-1.26098187455975,0.979285466535562,1.25723036463981,0.974650350114273,0.738496633397403
"DD",-0.412535953103667,-0.378631370448804,-0.360862321424051,0.0243883144870075,-0.853563110764363,-1.24174961425186,1.83806891583574,1.9623199628113,1.2205874525443,0.98358625810158
"DE",-0.733527877753322,-0.157518931096292,-1.24556772779148,-0.379571071616506,0.94203415006177,0.898133169521525,-0.17351980193964,-0.220107042029495,-0.682390899221297,0.220450571998087
"DECK",-1.99625434273885,-1.68726563543709,2.83924695535377,2.15363510682859,0.660511419904727,0.696952345622689,0.550315781827064,0.764539436850747,-3.01668781824002,-2.90794826357134
"DG",1.18333645528543,1.29109897097933,1.37132803784694,0.803107975462076,-1.17526109384971,-1.38221721004966,1.26866779946957,1.15942722222496,-0.429646448797153,-0.866322317676345
"DGX",0.508794524851805,0.554244596061981,-0.834031741604801,-0.898079880582461,-0.214350499095975,-0.511623251788876,0.85916791048091,0.698864288323992,1.01891464693398,0.963404400914341
"DHI",-0.588218623260927,-0.094896878847032,0.545360074491974,1.39569557543708,1.38194878900084,0.722181249848133,0.490296088368355,0.628454726224694,-0.210589848935044,-0.0780242839065558
"DHR",-1.38887823672954,-0.848451400893314,-0.458395809161973,-0.65949260567241,0.0943260980290069,0.967651914761645,0.412833030094479,0.402352303761465,-0.786742386557656,-0.248384556228493
"DIS",-0.238004050397786,-0.196256764104128,0.462994369929128,0.676561026439931,0.462647681332743,1.44557654281358,-0.88829619655601,-1.26649285840497,0.157467013866565,-0.0987268348560079
"DLR",-1.04293280545231,-0.449614926831282,-0.408925410759615,-0.607571532377846,-0.0622496405258707,-0.0810853492975871,-1.08023454154232,-1.10688434838418,-0.365008886665502,-0.0999931362229882
"DLTR",1.31913820281407,1.26537161736149,0.827042012424376,0.862544297095771,-0.433518851649566,-0.389540585702164,1.20499763189384,1.26820356203455,-0.342916298861952,-0.696167017499367
"DOC",-0.435612793957811,-0.442049135369103,-0.31773175983934,-0.297866226958472,0.824255719900043,0.420872318391554,0.295045457607471,0.00678825490982643,0.323634496630213,0.0242294345980591
"DOV",-1.8435455655805,-0.891926540140119,-0.88743057057059,-0.673197573732402,-0.24308482001907,-0.648315600120295,0.130253041723682,0.0158498500877755,-0.00753397345395776,0.365058333265466
